collecting_method,guid,othercatalognumbers,accn_number,scientific_name,collectors,preparators,country,state_prov,county,spec_locality,verbatim_date,parts,dec_lat,dec_long,coordinateuncertaintyinmeters,age,sex
,MVZ:Bird:179537,collector number=2013,13483,Pipilo maculatus ssp.,Carla Cicero,,United States,California,Los Angeles County,"Upper Shake Campground, 3 mi S and 4 mi E Three Points",1-Jun-00,"skin, study; tissue; tissue sample",34.69,-118.53,510,adult skull; adult wings and tail,36.00; male; testis 12 x 7 mm; large cloacal protuberance; adult skull; adult wings and tail; no fat; iridescent dull orange
,MVZ:Bird:179821,collector number=2265,13562,Melanerpes formicivorus bairdi,Carla Cicero; Mark Stromberg,,United States,California,Monterey County,"Finch Creek, ca. 300 m E of mile marker 26 on Carmel Valley Rd., Hastings Natural History Reservation",13-May-01,"skin, study; tissue; tissue sample",36.37907777,-121.5669772,33,adult laying,female
,MVZ:Bird:179853,collector number=2289,13573,Melanerpes formicivorus bairdi,Carla Cicero; Walter D. Koenig,,United States,California,Monterey County,Jamesburg,1-Jun-00,"skin, study; tissue",36.3697,-121.5892,1343,adult; fledged from Hastings Reservation 18 May 1992,female
,MVZ:Bird:179857,collector number=2288,13573,Melanerpes formicivorus bairdi,Carla Cicero; Walter D. Koenig,,United States,California,Monterey County,"Hastings Natural History Reservation, 2.5 mi E Jamesburg",30-Jul-01,"skin, study; tissue",36.3697,-121.54437,4120,adult; was banded as nestling on 26 May 1999,female
,MVZ:Bird:179929,collector number=2356,13608,Falco sparverius sparverius,Carla Cicero,,United States,California,Contra Costa County,"Richmond Parkway at Gertrude Ave., Richmond",8-Nov-01,"skin, study; tissue",37.9541,-122.3749,402,adult,male
,MVZ:Bird:179930,collector number=2358,13608,Bubo virginianus saturatus,Carla Cicero,,United States,California,Marin County,Hicks Valley Rd. at 0.25 mi N Point Reyes-Petaluma Rd.,18-Jul-01,"skin, study; syrinx; tissue",38.1506,-122.7052,402,immature,male
,MVZ:Bird:179999,collector number=5,13635,Zonotrichia atricapilla,Monica J. Albe,,United States,California,Alameda County,"3455 Dwight Way, Berkeley",7-Nov-01,"skin, study; tissue",37.86841,-122.24209,10,Medium skull windows.,female
,MVZ:Bird:179998,collector number=14,13596,Junco hyemalis (Oreganus Group),Monica J. Albe,,United States,California,Monterey County,"Hastings Cabin, Hastings Natural History Reservation",2-Nov-01,skeleton; tissue,36.38753853,-121.54944,29,adult plumage,male ?
,MVZ:Bird:180000,collector number=23,13642,Tyto alba pratincola,Monica J. Albe,,United States,California,Sacramento County,Hwy. 160 at Walker Landing Rd.,15-Feb-02,stomach content; skeleton; reproductive tract; tissue; tissue sample,38.2122,-121.5576,100,adult,female
,MVZ:Bird:180001,collector number=2,13643,Accipiter cooperii,Brooke K. Keeney,,United States,California,Marin County,"1009 San Anselmo Ave., San Anselmo",9-Dec-01,"skin, study; tissue",37.978,-122.569,100,adult,female
,MVZ:Bird:180002,collector number=2368,13644,Catharus guttatus ssp.,Carla Cicero,,United States,California,Alameda County,"1540 Summit Rd., Berkeley",14-Dec-01,skeleton; tissue,37.8816,-122.2465,200,Adult skull.,male
,MVZ:Bird:180003,collector number=2362,13645,Callipepla californica brunnescens,Carla Cicero,,United States,California,Contra Costa County,"7 Evans Place, Orinda",27-Nov-01,"skin, study; tissue",37.86556667,-122.1520167,34,Medium skull windows.,female
,MVZ:Bird:180004,collector number=2370,13646,Ixoreus naevius ssp.,Carla Cicero,,United States,California,Contra Costa County,"7 Evans Place, Orinda",11-Jan-02,"skin, study; tissue",37.86556667,-122.1520167,34,Adult skull.,female
,MVZ:Bird:180005,collector number=2346,13649,Cyanocitta stelleri frontalis,Carla Cicero,,United States,California,El Dorado County,"Diamond Creek, 3 mi S and 4.5 mi E Pollock Pines at junction of Hwy. 50 and Sly Park Rd.",10-Nov-01,"skin, study; tissue; tissue sample",38.7155333,-120.4779167,32,"adult skull, adult tail",female
,MVZ:Bird:180006,collector number=2347,13649,Cyanocitta stelleri frontalis,Carla Cicero,,United States,California,El Dorado County,"Diamond Creek, 3 mi S and 4.5 mi E Pollock Pines at junction of Hwy. 50 and Sly Park Rd.",10-Nov-01,"skin, study; tissue; tissue sample",38.7155333,-120.4779167,32,"adult skull, adult tail",male
,MVZ:Bird:180007,collector number=2348,13649,Cyanocitta stelleri frontalis,Carla Cicero,,United States,California,El Dorado County,"Diamond Creek, 3 mi S and 4.5 mi E Pollock Pines at junction of Hwy. 50 and Sly Park Rd.",10-Nov-01,"skin, study; tissue; tissue sample",38.7155333,-120.4779167,32,"adult skull, adult tail",female
,MVZ:Bird:180008,collector number=2349,13649,Cyanocitta stelleri frontalis,Carla Cicero,,United States,California,El Dorado County,"Diamond Creek, 3 mi S and 4.5 mi E Pollock Pines at junction of Hwy. 50 and Sly Park Rd.",10-Nov-01,"skin, study; tissue; tissue sample",38.7155333,-120.4779167,32,"medium skull windows, first year tail",male
,MVZ:Bird:180009,collector number=7133,13649,Cyanocitta stelleri frontalis,Ned K. Johnson,,United States,California,El Dorado County,"Diamond Creek, 3 mi S and 4.5 mi E Pollock Pines at junction of Hwy. 50 and Sly Park Rd.",10-Nov-01,"skin, study; tissue; tissue sample",38.7155333,-120.4779167,32,adult skull,female
,MVZ:Bird:180010,collector number=7134,13649,Cyanocitta stelleri frontalis,Ned K. Johnson,,United States,California,El Dorado County,"Diamond Creek, 3 mi S and 4.5 mi E Pollock Pines at junction of Hwy. 50 and Sly Park Rd.",10-Nov-01,"skin, study; tissue; tissue sample",38.7155333,-120.4779167,32,adult skull,male
,MVZ:Bird:180011,collector number=7135,13649,Cyanocitta stelleri frontalis,Ned K. Johnson,,United States,California,El Dorado County,"Diamond Creek, 3 mi S and 4.5 mi E Pollock Pines at junction of Hwy. 50 and Sly Park Rd.",10-Nov-01,"skin, study; tissue; tissue sample",38.7155333,-120.4779167,32,skull windows,female
,MVZ:Bird:180012,collector number=7136,13649,Cyanocitta stelleri frontalis,Ned K. Johnson,,United States,California,El Dorado County,"Diamond Creek, 3 mi S and 4.5 mi E Pollock Pines at junction of Hwy. 50 and Sly Park Rd.",10-Nov-01,"skin, study; tissue; tissue sample",38.7155333,-120.4779167,32,adult skull,male
,MVZ:Bird:180013,collector number=2350,13649,Cyanocitta stelleri frontalis,Carla Cicero,,United States,California,El Dorado County,"Snow Creek, 4.5 mi S and 6.5 mi E Pollock Pines at junction of Hwy. 50 and Sly Park Rd.",11-Nov-01,"skin, study; tissue; tissue sample; tissue sample",38.69865,-120.45555,32,"medium skull windows, first year tail",male
,MVZ:Bird:180014,collector number=2351,13649,Cyanocitta stelleri frontalis,Carla Cicero,,United States,California,El Dorado County,"Snow Creek, 4.5 mi S and 6.5 mi E Pollock Pines at junction of Hwy. 50 and Sly Park Rd.",11-Nov-01,"skin, study; tissue; tissue sample; tissue sample",38.69865,-120.45555,32,"adult skull, adult tail",male
,MVZ:Bird:180015,collector number=2352,13649,Cyanocitta stelleri frontalis,Carla Cicero,,United States,California,El Dorado County,"Snow Creek, 4.5 mi S and 6.5 mi E Pollock Pines at junction of Hwy. 50 and Sly Park Rd.",11-Nov-01,"skin, study; tissue; tissue sample; tissue sample",38.69865,-120.45555,32,"adult skull, adult tail",male
,MVZ:Bird:180016,collector number=2353,13649,Cyanocitta stelleri frontalis,Carla Cicero,,United States,California,El Dorado County,"Snow Creek, 4.5 mi S and 6.5 mi E Pollock Pines at junction of Hwy. 50 and Sly Park Rd.",11-Nov-01,"skin, study; tissue; tissue sample",38.69865,-120.45555,32,adult skull; adult tail,male
,MVZ:Bird:180017,collector number=2354,13649,Cyanocitta stelleri frontalis,Carla Cicero,,United States,California,El Dorado County,"Snow Creek, 4.5 mi S and 6.5 mi E Pollock Pines at junction of Hwy. 50 and Sly Park Rd.",11-Nov-01,"skin, study; tissue; tissue sample",38.69865,-120.45555,32,adult skull; adult tail,male
,MVZ:Bird:180018,collector number=2355,13649,Cyanocitta stelleri frontalis,Carla Cicero,,United States,California,El Dorado County,"Snow Creek, 4.5 mi S and 6.5 mi E Pollock Pines at junction of Hwy. 50 and Sly Park Rd.",11-Nov-01,"skin, study; tissue; tissue sample",38.69865,-120.45555,32,adult skull,female
,MVZ:Bird:180019,collector number=7137,13649,Cyanocitta stelleri frontalis,Ned K. Johnson,,United States,California,El Dorado County,"Snow Creek, 4.5 mi S and 6.5 mi E Pollock Pines at junction of Hwy. 50 and Sly Park Rd.",11-Nov-01,"skin, study; tissue; tissue sample",38.69865,-120.45555,32,skull windows,female
,MVZ:Bird:180020,collector number=7138,13649,Cyanocitta stelleri frontalis,Ned K. Johnson,,United States,California,El Dorado County,"Snow Creek, 4.5 mi S and 6.5 mi E Pollock Pines at junction of Hwy. 50 and Sly Park Rd.",11-Nov-01,"skin, study; tissue; tissue sample",38.69865,-120.45555,32,adult skull,male
,MVZ:Bird:180021,collector number=7139,13649,Cyanocitta stelleri frontalis,Ned K. Johnson,,United States,California,El Dorado County,"Snow Creek, 4.5 mi S and 6.5 mi E Pollock Pines at junction of Hwy. 50 and Sly Park Rd.",11-Nov-01,"skin, study; tissue; tissue sample",38.69865,-120.45555,32,skull windows,male
,MVZ:Bird:180022,collector number=7140,13649,Cyanocitta stelleri frontalis,Ned K. Johnson,,United States,California,El Dorado County,"Snow Creek, 4.5 mi S and 6.5 mi E Pollock Pines at junction of Hwy. 50 and Sly Park Rd.",11-Nov-01,"skin, study; tissue; tissue sample",38.69865,-120.45555,32,adult skull,male
,MVZ:Bird:180023,collector number=7141,13649,Cyanocitta stelleri frontalis,Ned K. Johnson,,United States,California,El Dorado County,"Snow Creek, 4.5 mi S and 6.5 mi E Pollock Pines at junction of Hwy. 50 and Sly Park Rd.",11-Nov-01,"skin, study; tissue; tissue sample",38.69865,-120.45555,32,adult skull,female
,MVZ:Bird:180024,collector number=7142,13649,Cyanocitta stelleri frontalis,Ned K. Johnson,,United States,California,El Dorado County,"Snow Creek, 4.5 mi S and 6.5 mi E Pollock Pines at junction of Hwy. 50 and Sly Park Rd.",11-Nov-01,"skin, study; tissue; tissue sample",38.69865,-120.45555,32,skull windows,female
,MVZ:Bird:180025,collector number=2342,13649,Cyanocitta stelleri frontalis,Carla Cicero,,United States,California,Alpine County,2 mi N and 0.5 mi W Markleeville,29-Oct-01,"skin, study; tissue",38.7190667,-119.7883,32,"adult skull, adult tail",female
,MVZ:Bird:180026,collector number=2343,13649,Cyanocitta stelleri frontalis,Carla Cicero,,United States,California,Alpine County,2 mi N and 0.5 mi W Markleeville,29-Oct-01,"skin, study; tissue",38.7190667,-119.7883,32,"adult skull, adult tail",male
,MVZ:Bird:180027,collector number=7131,13649,Cyanocitta stelleri frontalis,Ned K. Johnson,,United States,California,Alpine County,2 mi N and 0.5 mi W Markleeville,29-Oct-01,"skin, study; tissue",38.7190667,-119.7883,32,adult skull,female
,MVZ:Bird:180028,collector number=7132,13649,Cyanocitta stelleri frontalis,Ned K. Johnson,,United States,California,Alpine County,2 mi N and 0.5 mi W Markleeville,29-Oct-01,"skin, study; tissue",38.7190667,-119.7883,32,adult skull,female
,MVZ:Bird:180029,collector number=2336,13649,Cyanocitta stelleri frontalis,Carla Cicero,,United States,California,Alpine County,2 mi N Markleeville,27-Oct-01,"skin, study; tissue; tissue sample",38.7262,-119.7773,32,"adult skull, adult tail",male
,MVZ:Bird:180030,collector number=7126,13649,Cyanocitta stelleri frontalis,Ned K. Johnson,,United States,California,Alpine County,2 mi N Markleeville,27-Oct-01,"skin, study; tissue",38.7262,-119.7773,32,adult skull,male
,MVZ:Bird:180043,collector number=2434,13673,Megascops kennicottii bendirei,Carla Cicero,,United States,California,Monterey County,"NW side of Haystack Hill, W of Hastings Reservation",8-Jan-02,"skin, study; tissue; skin, study sample; tissue sample; tissue sample; tissue sample",36.3863,-121.5644,402,Adult.,male
,MVZ:Bird:180045,collector number=2432,13675,Selasphorus sasin sasin x Selasphorus rufus,Carla Cicero,,United States,California,Contra Costa County,"7 Evans Place, Orinda",17-Mar-02,"skin, study; tissue; tissue sample; tissue sample; tissue sample; tissue sample",37.86556667,-122.1520167,34,Adult.,female
,MVZ:Bird:180044,"collector number=2433, GenBank=DQ433105",13674,Pipilo maculatus falcifer,Carla Cicero,,United States,California,Monterey County,"hill behind Robertson House, Hastings Natural History Reservation",2-Mar-02,"skin, study; tissue; tissue sample",36.382,-121.5451,402,Adult skull.,male
,MVZ:Bird:180046,collector number=2373,13676,Turdus migratorius propinquus,Carla Cicero,,United States,California,Alameda County,"Unit 2 Dormitory, between Channing and Haste Streets, Berkeley",17-Jan-02,"skin, study; tissue",37.8662,-122.2516,200,Adult skull.,female
,MVZ:Bird:180047,collector number=2374,13676,Turdus migratorius propinquus,Carla Cicero,,United States,California,Alameda County,"Unit 2 Dormitory, between Channing and Haste Streets, Berkeley",22-Jan-02,"skin, study; tissue",37.8662,-122.2516,200,Adult skull.,male
,MVZ:Bird:180048,collector number=2381,13676,Turdus migratorius propinquus,Carla Cicero,,United States,California,Alameda County,"Unit 2 Dormitory, between Channing and Haste Streets, Berkeley",22-Jan-02,"skin, study; tissue",37.8662,-122.2516,200,Adult skull.,female
,MVZ:Bird:180049,collector number=2382,13676,Turdus migratorius propinquus,Carla Cicero,,United States,California,Alameda County,"Unit 2 Dormitory, between Channing and Haste Streets, Berkeley",22-Jan-02,"skin, study; tissue",37.8662,-122.2516,200,Adult skull.,female
,MVZ:Bird:180050,collector number=2375,13676,Bombycilla cedrorum,Carla Cicero,,United States,California,Alameda County,"Unit 2 Dormitory, between Channing and Haste Streets, Berkeley",18-Jan-02,"skin, study; tissue",37.8662,-122.2516,200,Medium skull windows.,male
,MVZ:Bird:180051,collector number=2376,13676,Bombycilla cedrorum,Carla Cicero,,United States,California,Alameda County,"Unit 2 Dormitory, between Channing and Haste Streets, Berkeley",18-Jan-02,"skin, study; tissue",37.8662,-122.2516,200,Small skull windows.,female
,MVZ:Bird:180052,collector number=2377,13676,Bombycilla cedrorum,Carla Cicero,,United States,California,Alameda County,"Unit 2 Dormitory, between Channing and Haste Streets, Berkeley",18-Jan-02,"skin, study; tissue; tissue sample",37.8662,-122.2516,200,Adult skull.,female
,MVZ:Bird:180053,collector number=2378,13676,Bombycilla cedrorum,Carla Cicero,,United States,California,Alameda County,"Unit 2 Dormitory, between Channing and Haste Streets, Berkeley",18-Jan-02,"skin, study; tissue",37.8662,-122.2516,200,Tiny posterior skull windows.,male
,MVZ:Bird:180054,collector number=2379,13676,Bombycilla cedrorum,Carla Cicero,,United States,California,Alameda County,"Unit 2 Dormitory, between Channing and Haste Streets, Berkeley",18-Jan-02,"skin, study; tissue",37.8662,-122.2516,200,Medium skull windows.,male
,MVZ:Bird:180055,collector number=2380,13676,Bombycilla cedrorum,Carla Cicero,,United States,California,Alameda County,"Unit 2 Dormitory, between Channing and Haste Streets, Berkeley",18-Jan-02,"skin, study; tissue",37.8662,-122.2516,200,Skull ossified; first year.,male
,MVZ:Bird:180056,collector number=2387,13691,Ixoreus naevius ssp.,Carla Cicero,,United States,California,Marin County,Woodacre,12-Jan-02,skeleton; tissue,38.0086039,-122.6374229,1294,Adult skull.,female
,MVZ:Bird:180057,collector number=2002--1,13696,Spinus lawrencei,Walter D. Koenig; K. Pollard,,United States,California,Monterey County,"Rana Creek Ranch, Carmel Valley",27-Apr-02,"skin, study",,,,adult,male
,MVZ:Bird:180058,collector number=2482,13697,Catharus ustulatus ustulatus,Carla Cicero; Ned K. Johnson,,United States,California,Contra Costa County,"7 Evans Place, Orinda",23-May-02,"skin, study; tissue; tissue sample",37.86556667,-122.1520167,34,adult skull,female
,MVZ:Bird:180059,collector number=2483,13697,Catharus guttatus guttatus,Carla Cicero; Ned K. Johnson,,United States,California,Contra Costa County,"7 Evans Place, Orinda",19-Apr-02,"skin, study; tissue",37.86556667,-122.1520167,34,adult skull,unknown
,MVZ:Bird:180060,collector number=2484,13702,Dryobates villosus hyloscopus,Carla Cicero,,United States,California,Marin County,Nicasio,7-Jun-02,"skin, study; tissue",38.0616762,-122.6973575,1255,juvenile,male
