"","guid","accn_number","spec_locality","scientific_name","genus","species","other","dec_lat","dec_long","coll_method","genus_species"
"139","MVZ:Bird:180055","13676","Unit 2 Dormitory, between Channing and Haste Streets, Berkeley","Bombycilla cedrorum","Bombycilla","cedrorum",NA,37.8662,-122.2516,"salvage","Bombycilla cedrorum"
"140","MVZ:Bird:180056","13691","Woodacre","Ixoreus naevius ssp.","Ixoreus","naevius","ssp.",38.0086039,-122.6374229,"salvage","Ixoreus naevius"
"142","MVZ:Bird:180058","13697","7 Evans Place, Orinda","Catharus ustulatus ustulatus","Catharus","ustulatus","ustulatus",37.86556667,-122.1520167,"salvage","Catharus ustulatus"
"143","MVZ:Bird:180059","13697","7 Evans Place, Orinda","Catharus guttatus guttatus","Catharus","guttatus","guttatus",37.86556667,-122.1520167,"salvage","Catharus guttatus"
"144","MVZ:Bird:180060","13702","Nicasio","Dryobates villosus hyloscopus","Dryobates","villosus","hyloscopus",38.0616762,-122.6973575,"salvage","Dryobates villosus"
"145","MVZ:Bird:180061","13700","0.25 mi N of Summit Lake Ranger Station, Hwy. 89, Lassen Volcanic National Park","Cyanocitta stelleri frontalis","Cyanocitta","stelleri","frontalis",40.49923,-121.43145,"salvage","Cyanocitta stelleri"
"146","MVZ:Bird:180063","13701","1000 Block of Goodwin Ave, Penngrove","Tyto alba pratincola","Tyto","alba","pratincola",38.29038,-122.67297,"salvage","Tyto alba"
"147","MVZ:Bird:180064","13701","Nicasio Valley Rd., near Sir Francis Drake Blvd. (in roadway)","Pipilo maculatus falcifer","Pipilo","maculatus","falcifer",38.02232,-122.66263,"salvage","Pipilo maculatus"
"148","MVZ:Bird:180065","13703","0.5 mi W of Quincy Hospital on Bucks Lake Rd.","Geothlypis tolmiei tolmiei","Geothlypis","tolmiei","tolmiei",39.92322,-121.08629,"salvage","Geothlypis tolmiei"
"149","MVZ:Bird:180067","13706","Long's Drugs, Rheem Shopping Center, Moraga","Passer domesticus domesticus","Passer","domesticus","domesticus",37.8567167,-122.1259,"salvage","Passer domesticus"
"150","MVZ:Bird:180068","13706","Long's Drugs, Rheem Shopping Center, Moraga","Passer domesticus domesticus","Passer","domesticus","domesticus",37.8567167,-122.1259,"salvage","Passer domesticus"
"151","MVZ:Bird:180069","13706","Long's Drugs, Rheem Shopping Center, Moraga","Passer domesticus domesticus","Passer","domesticus","domesticus",37.8567167,-122.1259,"salvage","Passer domesticus"
"152","MVZ:Bird:180117","13710","1 mi E Benton","Artemisiospiza belli ssp.","Artemisiospiza","belli","ssp.",37.82036667,-118.4671333,"active","Artemisiospiza belli"
"153","MVZ:Bird:180118","13710","1 mi E Benton","Artemisiospiza belli ssp.","Artemisiospiza","belli","ssp.",37.82036667,-118.4671333,"active","Artemisiospiza belli"
"154","MVZ:Bird:180119","13710","1 mi E Benton","Artemisiospiza belli ssp.","Artemisiospiza","belli","ssp.",37.82036667,-118.4671333,"active","Artemisiospiza belli"
"155","MVZ:Bird:180120","13710","1 mi E Benton","Artemisiospiza belli ssp.","Artemisiospiza","belli","ssp.",37.82036667,-118.4671333,"active","Artemisiospiza belli"
"156","MVZ:Bird:180121","13710","1 mi E Benton","Artemisiospiza belli ssp.","Artemisiospiza","belli","ssp.",37.82036667,-118.4671333,"active","Artemisiospiza belli"
"157","MVZ:Bird:180122","13710","1 mi E Benton","Artemisiospiza belli ssp.","Artemisiospiza","belli","ssp.",37.82036667,-118.4671333,"active","Artemisiospiza belli"
"158","MVZ:Bird:180123","13710","1 mi E Benton","Artemisiospiza belli ssp.","Artemisiospiza","belli","ssp.",37.82036667,-118.4671333,"active","Artemisiospiza belli"
"159","MVZ:Bird:180124","13710","1 mi E Benton","Artemisiospiza belli ssp.","Artemisiospiza","belli","ssp.",37.82036667,-118.4671333,"active","Artemisiospiza belli"
"160","MVZ:Bird:180125","13710","1 mi E Benton","Artemisiospiza belli ssp.","Artemisiospiza","belli","ssp.",37.82036667,-118.4671333,"active","Artemisiospiza belli"
"161","MVZ:Bird:180126","13710","1 mi E Benton","Artemisiospiza belli ssp.","Artemisiospiza","belli","ssp.",37.82036667,-118.4671333,"active","Artemisiospiza belli"
"162","MVZ:Bird:180127","13710","1 mi E Benton","Artemisiospiza belli ssp.","Artemisiospiza","belli","ssp.",37.82036667,-118.4671333,"active","Artemisiospiza belli"
"163","MVZ:Bird:180128","13710","1 mi E Benton","Artemisiospiza belli ssp.","Artemisiospiza","belli","ssp.",37.82036667,-118.4671333,"active","Artemisiospiza belli"
"164","MVZ:Bird:180129","13710","1 mi E Benton","Artemisiospiza belli ssp.","Artemisiospiza","belli","ssp.",37.82036667,-118.4671333,"active","Artemisiospiza belli"
"165","MVZ:Bird:180130","13710","1 mi E Benton","Artemisiospiza belli ssp.","Artemisiospiza","belli","ssp.",37.82036667,-118.4671333,"active","Artemisiospiza belli"
"166","MVZ:Bird:180131","13710","1 mi E Benton","Artemisiospiza belli ssp.","Artemisiospiza","belli","ssp.",37.82036667,-118.4671333,"active","Artemisiospiza belli"
"167","MVZ:Bird:180132","13710","1 mi E Benton","Artemisiospiza belli ssp.","Artemisiospiza","belli","ssp.",37.82036667,-118.4671333,"active","Artemisiospiza belli"
"168","MVZ:Bird:180133","13710","1 mi E Benton","Artemisiospiza belli ssp.","Artemisiospiza","belli","ssp.",37.82036667,-118.4671333,"active","Artemisiospiza belli"
"170","MVZ:Bird:180136","13447","5 Jack London Square, Oakland","Aechmophorus occidentalis occidentalis","Aechmophorus","occidentalis","occidentalis",37.79483,-122.276,"salvage","Aechmophorus occidentalis"
"171","MVZ:Bird:180137","13447","1851 Hemlock, Oakley","Pelecanus erythrorhynchos","Pelecanus","erythrorhynchos",NA,37.9887378,-121.7286364,"salvage","Pelecanus erythrorhynchos"
"172","MVZ:Bird:180138","13447","aqueduct canal across from California High School (9870 Broadmoor Drive), San Ramon","Ardea alba egretta","Ardea","alba","egretta",37.74853,-121.94186,"salvage","Ardea alba"
"174","MVZ:Bird:180140","13447","Greenbrook Drive near creek, Danville","Elanus leucurus majusculus","Elanus","leucurus","majusculus",37.80346,-121.9747,"salvage","Elanus leucurus"
"175","MVZ:Bird:180141","13447","3375 Westport, Walnut Creek","Accipiter striatus velox","Accipiter","striatus","velox",37.91569,-122.00391,"salvage","Accipiter striatus"
"177","MVZ:Bird:180143","13447","4105 Pacheco Blvd., Martinez","Accipiter cooperii","Accipiter","cooperii",NA,38.00772,-122.09332,"salvage","Accipiter cooperii"
"178","MVZ:Bird:180144","13447","1876 Lambeth Lane, Concord","Accipiter cooperii","Accipiter","cooperii",NA,37.94774,-122.0375401,"salvage","Accipiter cooperii"
"179","MVZ:Bird:180145","13447","Clayton Rd., two blocks off Ygnacio Valley Rd., Concord","Accipiter cooperii","Accipiter","cooperii",NA,37.95205,-121.95625,"salvage","Accipiter cooperii"
"180","MVZ:Bird:180146","13447","360 North Civic Drive, Walnut Creek","Accipiter cooperii","Accipiter","cooperii",NA,37.91287,-122.0587,"salvage","Accipiter cooperii"
"181","MVZ:Bird:180147","13447","1451 7th Street, Oakland","Accipiter cooperii","Accipiter","cooperii",NA,37.80546,-122.29386,"salvage","Accipiter cooperii"
"182","MVZ:Bird:180148","13447","Southampton Rd., Benicia","Buteo jamaicensis calurus","Buteo","jamaicensis","calurus",38.06967,-122.17112,"salvage","Buteo jamaicensis"
"183","MVZ:Bird:180149","13447","Bethel Island","Buteo jamaicensis calurus","Buteo","jamaicensis","calurus",38.0297019,-121.6400267,"salvage","Buteo jamaicensis"
"184","MVZ:Bird:180150","13447","Pittsburg","Buteo jamaicensis calurus","Buteo","jamaicensis","calurus",38.0122935,-121.8754661,"salvage","Buteo jamaicensis"
"185","MVZ:Bird:180151","13447","1950 Franklin Canyon Rd., Martinez","Buteo jamaicensis calurus","Buteo","jamaicensis","calurus",37.99104,-122.1427,"salvage","Buteo jamaicensis"
"186","MVZ:Bird:180152","13447","Birchwood Court, Concord","Buteo jamaicensis calurus","Buteo","jamaicensis","calurus",37.98988,-122.00022,"salvage","Buteo jamaicensis"
"187","MVZ:Bird:180153","13447","Bales Court, Concord","Buteo jamaicensis calurus","Buteo","jamaicensis","calurus",37.96436,-121.96656,"salvage","Buteo jamaicensis"
"188","MVZ:Bird:180154","13447","4135 Morgan Territory Rd., Clayton","Buteo jamaicensis calurus","Buteo","jamaicensis","calurus",37.88513,-121.86549,"salvage","Buteo jamaicensis"
"189","MVZ:Bird:180155","13447","100 Walnut Blvd. (Los Vaqueros Watershed), Brentwood","Buteo jamaicensis calurus","Buteo","jamaicensis","calurus",37.87459,-121.69713,"salvage","Buteo jamaicensis"
"190","MVZ:Bird:180156","13447","Mount Diablo Unitarian Universalist Church (55 Eckley Lane), Walnut Creek","Buteo jamaicensis calurus","Buteo","jamaicensis","calurus",37.89925,-122.04392,"salvage","Buteo jamaicensis"
"191","MVZ:Bird:180157","13447","38 Paseo Cima, Walnut Creek","Buteo jamaicensis calurus","Buteo","jamaicensis","calurus",37.90282,-122.04416,"salvage","Buteo jamaicensis"
"192","MVZ:Bird:180158","13447","84 Alta Loma Court, Danville","Buteo jamaicensis calurus","Buteo","jamaicensis","calurus",37.83098,-121.97949,"salvage","Buteo jamaicensis"
"193","MVZ:Bird:180159","13447","Crow Canyon and Camino Tassajara, Danville","Buteo jamaicensis calurus","Buteo","jamaicensis","calurus",37.80001,-121.92691,"salvage","Buteo jamaicensis"
"194","MVZ:Bird:180160","13447","Redwood Rd., San Leandro","Buteo jamaicensis calurus","Buteo","jamaicensis","calurus",37.69721,-122.1582,"salvage","Buteo jamaicensis"
"195","MVZ:Bird:180161","13447","near 1890 South Livermore Ave., Livermore","Buteo jamaicensis calurus","Buteo","jamaicensis","calurus",37.66871,-121.74583,"salvage","Buteo jamaicensis"
"196","MVZ:Bird:180162","13447","junction of Valley and Stanley Blvd., Pleasanton","Buteo jamaicensis calurus","Buteo","jamaicensis","calurus",37.67067,-121.85607,"salvage","Buteo jamaicensis"
"197","MVZ:Bird:180163","13447","8225 Turners Lane, Sunol","Buteo jamaicensis calurus","Buteo","jamaicensis","calurus",37.60758,-121.85162,"salvage","Buteo jamaicensis"
"198","MVZ:Bird:180164","13447","near Protein Design Labs (34801 Campus Drive), near Dumbarton Bridge, Fremont","Buteo regalis","Buteo","regalis",NA,37.54606,-122.0665,"salvage","Buteo regalis"
"199","MVZ:Bird:180165","13447","1317 Stoney Gorge Way, Antioch","Falco sparverius sparverius","Falco","sparverius","sparverius",37.96112,-121.79763,"salvage","Falco sparverius"
"200","MVZ:Bird:180166","13447","Rheem Blvd. and Moraga Rd., Moraga","Falco sparverius sparverius","Falco","sparverius","sparverius",37.8601747,-122.1231968,"salvage","Falco sparverius"
"201","MVZ:Bird:180167","13447","209 Glen Meadow Court, Danville","Falco sparverius sparverius","Falco","sparverius","sparverius",37.81069,-121.95284,"salvage","Falco sparverius"
"202","MVZ:Bird:180168","13447","Oakland","Falco columbarius columbarius","Falco","columbarius","columbarius",37.7881476,-122.2125245,"salvage","Falco columbarius"
"203","MVZ:Bird:180169","13447","231 Vagabond Court, Alamo","Falco columbarius suckleyi","Falco","columbarius","suckleyi",37.84589,-121.97038,"salvage","Falco columbarius"
"204","MVZ:Bird:180170","13447","108 Franciscan Drive, Danville","Falco columbarius suckleyi","Falco","columbarius","suckleyi",37.787,-121.97637,"salvage","Falco columbarius"
"205","MVZ:Bird:180171","13447","5520 Indiana Drive, Concord","Phasianus colchicus ssp.","Phasianus","colchicus","ssp.",37.94671,-121.95171,"salvage","Phasianus colchicus"
"206","MVZ:Bird:180172","13447","11622 Juarez Court, Dublin","Rallus limicola limicola","Rallus","limicola","limicola",37.71329,-121.94452,"salvage","Rallus limicola"
"207","MVZ:Bird:180173","13447","junction of San Miguel Rd. and Treat Blvd., Concord","Gallinago delicata","Gallinago","delicata",NA,37.94573,-122.01364,"salvage","Gallinago delicata"
"208","MVZ:Bird:180174","13447","Lime Ridge, Concord","Bubo virginianus pacificus","Bubo","virginianus","pacificus",37.94439,-122.00129,"salvage","Bubo virginianus"
"209","MVZ:Bird:180175","13447","Baldwin Park, Concord","Bubo virginianus pacificus","Bubo","virginianus","pacificus",37.98386,-122.02824,"salvage","Bubo virginianus"
"210","MVZ:Bird:180176","13447","Turner Rd., Lodi","Tyto alba pratincola","Tyto","alba","pratincola",38.14568,-121.32717,"salvage","Tyto alba"
"211","MVZ:Bird:180177","13447","1000 block of Discovery Way, Concord","Tyto alba pratincola","Tyto","alba","pratincola",37.93444,-121.96797,"salvage","Tyto alba"
"212","MVZ:Bird:180178","13447","3015 Euclid Ave., Concord","Tyto alba pratincola","Tyto","alba","pratincola",37.97858,-122.02133,"salvage","Tyto alba"
"213","MVZ:Bird:180179","13447","4330 Leewood Place, Concord","Tyto alba pratincola","Tyto","alba","pratincola",37.9724223,-121.9773071,"salvage","Tyto alba"
"214","MVZ:Bird:180180","13447","403 Mt. Sequoia Court, Clayton","Tyto alba pratincola","Tyto","alba","pratincola",37.92619,-121.92865,"salvage","Tyto alba"
"215","MVZ:Bird:180181","13447","Alameda Naval Air Station","Tyto alba pratincola","Tyto","alba","pratincola",37.7860754,-122.3071634,"salvage","Tyto alba"
"216","MVZ:Bird:180182","13447","North Livermore Ave, Livermore","Tyto alba pratincola","Tyto","alba","pratincola",37.75227,-121.76868,"salvage","Tyto alba"
"217","MVZ:Bird:180183","13447","255 Joseph Lane, Pleasanton","Tyto alba pratincola","Tyto","alba","pratincola",37.79934,-121.85727,"salvage","Tyto alba"
"218","MVZ:Bird:180184","13447","1200 Brickyard Way, Richmond","Asio otus wilsonianus","Asio","otus","wilsonianus",37.91255,-122.37879,"salvage","Asio otus"
"219","MVZ:Bird:180185","13447","3348 Johnson Rd., Lafayette","Megascops kennicottii kennicottii","Megascops","kennicottii","kennicottii",37.92497,-122.10492,"salvage","Megascops kennicottii"
"221","MVZ:Bird:180187","13447","1015 Stimel Drive, Concord","Calypte anna","Calypte","anna",NA,37.94152,-122.04884,"salvage","Calypte anna"
"222","MVZ:Bird:180188","13447","3024 Bertraim Court, Concord","Calypte anna","Calypte","anna",NA,37.99355,-122.03534,"salvage","Calypte anna"
"223","MVZ:Bird:180189","13447","3799 Bayview Circle, Concord","Calypte anna","Calypte","anna",NA,38.00755,-122.0285,"salvage","Calypte anna"
"224","MVZ:Bird:180190","13447","3765 Boxwood Court, Concord","Calypte anna","Calypte","anna",NA,37.98455,-122.00224,"salvage","Calypte anna"
"225","MVZ:Bird:180191","13447","2561 Prestwick Ave., Concord","Calypte anna","Calypte","anna",NA,37.99626,-122.02639,"salvage","Calypte anna"
"226","MVZ:Bird:180192","13447","1124 Santa Lucia Drive, Pleasant Hill","Calypte anna","Calypte","anna",NA,37.9609,-122.05945,"salvage","Calypte anna"
"227","MVZ:Bird:180193","13447","40 Haven Lane, Walnut Creek","Calypte anna","Calypte","anna",NA,37.92326,-122.05227,"salvage","Calypte anna"
"228","MVZ:Bird:180194","13447","2515 San Ramon Valley Blvd., San Ramon","Calypte anna","Calypte","anna",NA,37.7730268,-121.9735784,"salvage","Calypte anna"
"229","MVZ:Bird:180195","13447","2920 Camino Diablo, Walnut Creek","Calypte anna","Calypte","anna",NA,37.89855,-122.08288,"salvage","Calypte anna"
"230","MVZ:Bird:180196","13447","12 Cerro Encantado, Lafayette","Selasphorus rufus","Selasphorus","rufus",NA,37.88345,-122.11872,"salvage","Selasphorus rufus"
"231","MVZ:Bird:180197","13447","694 Old Jonas Hill Rd., Lafayette","Selasphorus rufus","Selasphorus","rufus",NA,37.87721,-122.12147,"salvage","Selasphorus rufus"
"232","MVZ:Bird:180198","13447","Iris Court, Benicia","Corvus brachyrhynchos hesperis","Corvus","brachyrhynchos","hesperis",38.08239,-122.17174,"salvage","Corvus brachyrhynchos"
"234","MVZ:Bird:180200","13447","near Big O Tires (3572 Clayton Rd.) on Clayton Road, Concord","Corvus brachyrhynchos hesperis","Corvus","brachyrhynchos","hesperis",37.97013,-122.00903,"salvage","Corvus brachyrhynchos"
"235","MVZ:Bird:180201","13447","Port Costa Nature Area, Crockett","Corvus brachyrhynchos hesperis","Corvus","brachyrhynchos","hesperis",38.04592,-122.18514,"salvage","Corvus brachyrhynchos"
"236","MVZ:Bird:180202","13447","Regulus Rd., Livermore","Corvus brachyrhynchos hesperis","Corvus","brachyrhynchos","hesperis",37.65906,-121.79213,"salvage","Corvus brachyrhynchos"
"237","MVZ:Bird:180203","13447","near Boundary Oaks Golf Course [=3800 Valley Vista Rd.] at Oak Grove Rd., Walnut Creek","Corvus corax sinuatus","Corvus","corax","sinuatus",37.92591,-122.00081,"salvage","Corvus corax"
"238","MVZ:Bird:180204","13720","6363 Estates Drive, Oakland","Cardellina pusilla chryseola","Cardellina","pusilla","chryseola",37.82657,-122.21357,"salvage","Cardellina pusilla"
"239","MVZ:Bird:180205","13721","intersection of Channing and Bowditch, Berkeley","Psaltriparus minimus minimus","Psaltriparus","minimus","minimus",37.86731,-122.25547,"salvage","Psaltriparus minimus"
"240","MVZ:Bird:180206","13722","Ohlone Park Trail, 10 m S of Manila Ave., El Cerrito","Spinus tristis salicamans","Spinus","tristis","salicamans",37.91644,-122.30882,"salvage","Spinus tristis"
"241","MVZ:Bird:180207","13723","3455 Dwight Way, Berkeley","Zonotrichia atricapilla","Zonotrichia","atricapilla",NA,37.86841,-122.24209,"salvage","Zonotrichia atricapilla"
"243","MVZ:Bird:180209","13725","32 Evirel Place, Montclair District, Oakland","Catharus guttatus ssp.","Catharus","guttatus","ssp.",37.83804,-122.2008,"salvage","Catharus guttatus"
"244","MVZ:Bird:180215","13733","Strawberry Creek Lodge (1320 Addison Street), Berkeley","Junco hyemalis pinosus (Oreganus Group)","Junco","hyemalis","pinosus",37.86893,-122.28439,"salvage","Junco hyemalis"
"245","MVZ:Bird:180216","13734","in front of Spenger's intersection of 4th and University, Berkeley","Molothrus ater obscurus","Molothrus","ater","obscurus",37.86804,-122.29884,"salvage","Molothrus ater"
"246","MVZ:Bird:180217","13732","Hwy. 89 just S of Calpine, highway marker 22-44","Pica hudsonia","Pica","hudsonia",NA,39.64585,-120.42917,"salvage","Pica hudsonia"
"247","MVZ:Bird:180218","13782","near Jewel Lake, Tilden Regional Park","Calypte anna","Calypte","anna",NA,37.912304,-122.267857,"salvage","Calypte anna"
"248","MVZ:Bird:180219","13783","7 Evans Place, Orinda","Melozone crissalis petulans","Melozone","crissalis","petulans",37.86556667,-122.1520167,"salvage","Melozone crissalis"
"249","MVZ:Bird:180220","13792","near headquarters, Coyote Hills Regional Park","Oxyura jamaicensis","Oxyura","jamaicensis",NA,37.55316,-122.08956,"salvage","Oxyura jamaicensis"
"250","MVZ:Bird:180221","13793","Guglielmetti Rd. (less than 1 mi from Marin County line), Petaluma","Anthus rubescens pacificus","Anthus","rubescens","pacificus",38.22608,-122.75012,"salvage","Anthus rubescens"
"251","MVZ:Bird:180222","13791","Paul L. Wattis Sanctuary, ca. 8.5 mi NNE town of Colusa","Molothrus ater obscurus","Molothrus","ater","obscurus",39.3214,-121.9872,"active","Molothrus ater"
"252","MVZ:Bird:180223","13791","Paul L. Wattis Sanctuary, ca. 8.5 mi NNE town of Colusa","Molothrus ater obscurus","Molothrus","ater","obscurus",39.3214,-121.9872,"active","Molothrus ater"
